ground_height,lane_id,lane_type,left_lane_boundary,right_lane_boundary,left_lane_mark_type,right_lane_mark_type
,56226882,VEHICLE,"[{'x': 6698.63, 'y': 1709.12, 'z': 59.59}, {'x': 6699.3, 'y': 1709.57, 'z': 59.62}, {'x': 6699.96, 'y': 1710.0, 'z': 59.63}, {'x': 6700.56, 'y': 1710.31, 'z': 59.67}, {'x': 6701.34, 'y': 1710.52, 'z': 59.7}, {'x': 6702.17, 'y': 1710.65, 'z': 59.75}, {'x': 6703.04, 'y': 1710.68, 'z': 59.81}, {'x': 6703.93, 'y': 1710.62, 'z': 59.87}, {'x': 6705.77, 'y': 1710.27, 'z': 59.97}, {'x': 6706.7, 'y': 1709.97, 'z': 60.03}, {'x': 6707.61, 'y': 1709.6, 'z': 60.08}, {'x': 6708.49, 'y': 1709.14, 'z': 60.13}, {'x': 6709.35, 'y': 1708.62, 'z': 60.17}, {'x': 6710.16, 'y': 1708.02, 'z': 60.22}, {'x': 6710.92, 'y': 1707.36, 'z': 60.26}, {'x': 6711.62, 'y': 1706.62, 'z': 60.29}, {'x': 6712.08, 'y': 1705.84, 'z': 60.31}, {'x': 6712.58, 'y': 1705.01, 'z': 60.34}, {'x': 6713.07, 'y': 1704.04, 'z': 60.38}, {'x': 6713.55, 'y': 1703.06, 'z': 60.43}]","[{'x': 6700.69, 'y': 1705.57, 'z': 59.61}, {'x': 6702.39, 'y': 1706.82, 'z': 59.79}, {'x': 6703.53, 'y': 1707.12, 'z': 59.89}, {'x': 6704.35, 'y': 1707.19, 'z': 59.93}, {'x': 6705.12, 'y': 1707.12, 'z': 59.98}, {'x': 6705.9, 'y': 1706.85, 'z': 60.05}, {'x': 6706.68, 'y': 1706.36, 'z': 60.09}, {'x': 6707.53, 'y': 1705.56, 'z': 60.14}, {'x': 6708.09, 'y': 1704.53, 'z': 60.19}, {'x': 6708.75, 'y': 1703.14, 'z': 60.27}, {'x': 6709.56, 'y': 1701.3, 'z': 60.36}]",NONE,NONE
,56226898,VEHICLE,"[{'x': 6687.66, 'y': 1755.2, 'z': 59.25}, {'x': 6683.31, 'y': 1763.97, 'z': 58.98}, {'x': 6680.5, 'y': 1770.0, 'z': 58.8}]","[{'x': 6690.29, 'y': 1756.35, 'z': 59.18}, {'x': 6684.0, 'y': 1770.0, 'z': 58.84}]",DOUBLE_SOLID_YELLOW,SOLID_WHITE
,56226912,VEHICLE,"[{'x': 6716.87, 'y': 1721.96, 'z': 59.82}, {'x': 6730.1, 'y': 1727.89, 'z': 58.41}]","[{'x': 6718.81, 'y': 1719.04, 'z': 59.79}, {'x': 6731.75, 'y': 1724.98, 'z': 58.41}]",DOUBLE_SOLID_YELLOW,NONE
,56226943,VEHICLE,"[{'x': 6713.55, 'y': 1703.06, 'z': 60.43}, {'x': 6700.39, 'y': 1731.07, 'z': 59.81}]","[{'x': 6717.84, 'y': 1704.7, 'z': 60.43}, {'x': 6716.15, 'y': 1708.29, 'z': 60.3}, {'x': 6715.76, 'y': 1709.23, 'z': 60.27}, {'x': 6707.36, 'y': 1727.39, 'z': 59.85}, {'x': 6704.83, 'y': 1732.9, 'z': 59.72}]",NONE,NONE
,56226945,VEHICLE,"[{'x': 6716.87, 'y': 1721.96, 'z': 59.82}, {'x': 6716.3, 'y': 1721.7, 'z': 59.89}, {'x': 6715.6, 'y': 1721.39, 'z': 59.96}, {'x': 6714.92, 'y': 1721.07, 'z': 60.04}, {'x': 6714.26, 'y': 1720.77, 'z': 60.08}, {'x': 6713.6, 'y': 1720.48, 'z': 60.1}, {'x': 6712.96, 'y': 1720.22, 'z': 60.09}, {'x': 6712.32, 'y': 1720.0, 'z': 60.07}, {'x': 6711.69, 'y': 1719.83, 'z': 60.06}, {'x': 6711.07, 'y': 1719.71, 'z': 60.03}, {'x': 6710.44, 'y': 1719.66, 'z': 60.01}, {'x': 6709.82, 'y': 1719.68, 'z': 60.01}, {'x': 6709.18, 'y': 1719.78, 'z': 60.01}, {'x': 6708.55, 'y': 1719.98, 'z': 60.01}, {'x': 6707.9, 'y': 1720.29, 'z': 60.01}, {'x': 6707.24, 'y': 1720.7, 'z': 59.99}, {'x': 6706.57, 'y': 1721.24, 'z': 59.97}, {'x': 6705.88, 'y': 1721.91, 'z': 59.95}, {'x': 6705.14, 'y': 1722.68, 'z': 59.93}, {'x': 6704.3, 'y': 1723.62, 'z': 59.91}, {'x': 6703.45, 'y': 1724.74, 'z': 59.89}, {'x': 6702.94, 'y': 1725.59, 'z': 59.88}, {'x': 6702.43, 'y': 1726.68, 'z': 59.88}, {'x': 6701.86, 'y': 1727.9, 'z': 59.86}, {'x': 6701.24, 'y': 1729.23, 'z': 59.84}, {'x': 6700.39, 'y': 1731.07, 'z': 59.81}]","[{'x': 6715.0, 'y': 1724.98, 'z': 59.84}, {'x': 6714.3, 'y': 1724.71, 'z': 59.88}, {'x': 6713.55, 'y': 1724.39, 'z': 59.91}, {'x': 6712.99, 'y': 1724.18, 'z': 59.95}, {'x': 6712.38, 'y': 1724.01, 'z': 59.99}, {'x': 6711.73, 'y': 1723.99, 'z': 60.0}, {'x': 6711.09, 'y': 1724.06, 'z': 59.99}, {'x': 6710.46, 'y': 1724.22, 'z': 59.97}, {'x': 6709.85, 'y': 1724.49, 'z': 59.95}, {'x': 6709.25, 'y': 1724.88, 'z': 59.93}, {'x': 6708.65, 'y': 1725.26, 'z': 59.91}, {'x': 6708.09, 'y': 1726.01, 'z': 59.89}, {'x': 6707.61, 'y': 1726.81, 'z': 59.87}, {'x': 6707.17, 'y': 1727.74, 'z': 59.84}, {'x': 6706.66, 'y': 1728.81, 'z': 59.83}, {'x': 6706.07, 'y': 1730.11, 'z': 59.82}, {'x': 6705.39, 'y': 1731.57, 'z': 59.75}, {'x': 6704.86, 'y': 1732.82, 'z': 59.72}, {'x': 6704.83, 'y': 1732.9, 'z': 59.72}]",NONE,NONE
,56226949,VEHICLE,"[{'x': 6684.0, 'y': 1770.0, 'z': 58.84}, {'x': 6680.76, 'y': 1776.89, 'z': 58.65}]","[{'x': 6687.23, 'y': 1770.0, 'z': 58.85}, {'x': 6683.44, 'y': 1778.07, 'z': 58.64}]",SOLID_WHITE,NONE
,56226956,VEHICLE,"[{'x': 6690.06, 'y': 1802.29, 'z': 58.0}, {'x': 6688.32, 'y': 1801.68, 'z': 58.0}, {'x': 6686.69, 'y': 1801.07, 'z': 58.02}, {'x': 6685.17, 'y': 1800.47, 'z': 58.06}, {'x': 6683.75, 'y': 1799.88, 'z': 58.1}, {'x': 6682.44, 'y': 1799.29, 'z': 58.13}, {'x': 6681.23, 'y': 1798.71, 'z': 58.16}, {'x': 6680.12, 'y': 1798.13, 'z': 58.18}, {'x': 6679.1, 'y': 1797.55, 'z': 58.2}, {'x': 6678.17, 'y': 1796.97, 'z': 58.22}, {'x': 6677.32, 'y': 1796.39, 'z': 58.24}, {'x': 6676.57, 'y': 1795.81, 'z': 58.26}, {'x': 6675.89, 'y': 1795.23, 'z': 58.28}, {'x': 6675.3, 'y': 1794.65, 'z': 58.3}, {'x': 6674.78, 'y': 1794.06, 'z': 58.32}, {'x': 6674.34, 'y': 1793.47, 'z': 58.32}, {'x': 6673.96, 'y': 1792.87, 'z': 58.34}, {'x': 6673.66, 'y': 1792.27, 'z': 58.35}, {'x': 6673.41, 'y': 1791.66, 'z': 58.36}, {'x': 6673.23, 'y': 1791.04, 'z': 58.37}, {'x': 6673.11, 'y': 1790.41, 'z': 58.39}, {'x': 6673.05, 'y': 1789.78, 'z': 58.39}, {'x': 6673.03, 'y': 1789.13, 'z': 58.4}, {'x': 6673.07, 'y': 1788.47, 'z': 58.41}, {'x': 6673.15, 'y': 1787.8, 'z': 58.42}, {'x': 6673.28, 'y': 1787.12, 'z': 58.43}, {'x': 6673.45, 'y': 1786.42, 'z': 58.44}, {'x': 6673.65, 'y': 1785.7, 'z': 58.46}, {'x': 6673.89, 'y': 1784.97, 'z': 58.48}, {'x': 6674.16, 'y': 1784.22, 'z': 58.5}, {'x': 6674.46, 'y': 1783.46, 'z': 58.52}, {'x': 6674.79, 'y': 1782.67, 'z': 58.54}, {'x': 6675.14, 'y': 1781.86, 'z': 58.54}, {'x': 6675.51, 'y': 1781.04, 'z': 58.55}, {'x': 6675.9, 'y': 1780.19, 'z': 58.57}, {'x': 6676.3, 'y': 1779.32, 'z': 58.58}, {'x': 6676.71, 'y': 1778.43, 'z': 58.59}, {'x': 6677.13, 'y': 1777.51, 'z': 58.61}, {'x': 6677.56, 'y': 1776.57, 'z': 58.62}, {'x': 6677.99, 'y': 1775.6, 'z': 58.65}]","[{'x': 6688.98, 'y': 1805.16, 'z': 58.05}, {'x': 6687.28, 'y': 1804.53, 'z': 58.08}, {'x': 6685.68, 'y': 1803.9, 'z': 58.11}, {'x': 6684.17, 'y': 1803.27, 'z': 58.14}, {'x': 6682.76, 'y': 1802.64, 'z': 58.16}, {'x': 6681.43, 'y': 1802.02, 'z': 58.18}, {'x': 6680.19, 'y': 1801.4, 'z': 58.21}, {'x': 6679.04, 'y': 1800.77, 'z': 58.23}, {'x': 6677.96, 'y': 1800.15, 'z': 58.25}, {'x': 6676.97, 'y': 1799.53, 'z': 58.28}, {'x': 6676.06, 'y': 1798.91, 'z': 58.3}, {'x': 6675.22, 'y': 1798.29, 'z': 58.32}, {'x': 6674.45, 'y': 1797.67, 'z': 58.33}, {'x': 6673.76, 'y': 1797.04, 'z': 58.33}, {'x': 6673.14, 'y': 1796.41, 'z': 58.34}, {'x': 6672.58, 'y': 1795.78, 'z': 58.35}, {'x': 6672.08, 'y': 1795.15, 'z': 58.36}, {'x': 6671.65, 'y': 1794.52, 'z': 58.37}, {'x': 6671.28, 'y': 1793.88, 'z': 58.37}, {'x': 6670.97, 'y': 1793.23, 'z': 58.38}, {'x': 6670.71, 'y': 1792.58, 'z': 58.38}, {'x': 6670.51, 'y': 1791.93, 'z': 58.38}, {'x': 6670.35, 'y': 1791.26, 'z': 58.37}, {'x': 6670.25, 'y': 1790.6, 'z': 58.36}, {'x': 6670.19, 'y': 1789.92, 'z': 58.36}, {'x': 6670.18, 'y': 1789.24, 'z': 58.37}, {'x': 6670.21, 'y': 1788.55, 'z': 58.38}, {'x': 6670.28, 'y': 1787.86, 'z': 58.38}, {'x': 6670.38, 'y': 1787.15, 'z': 58.39}, {'x': 6670.52, 'y': 1786.44, 'z': 58.4}, {'x': 6670.7, 'y': 1785.71, 'z': 58.41}, {'x': 6670.9, 'y': 1784.98, 'z': 58.42}, {'x': 6671.14, 'y': 1784.23, 'z': 58.42}, {'x': 6671.4, 'y': 1783.48, 'z': 58.43}, {'x': 6671.69, 'y': 1782.71, 'z': 58.46}, {'x': 6671.99, 'y': 1781.93, 'z': 58.5}, {'x': 6672.32, 'y': 1781.14, 'z': 58.51}, {'x': 6672.66, 'y': 1780.34, 'z': 58.52}, {'x': 6673.02, 'y': 1779.52, 'z': 58.55}, {'x': 6673.4, 'y': 1778.69, 'z': 58.57}, {'x': 6673.78, 'y': 1777.85, 'z': 58.59}, {'x': 6674.17, 'y': 1776.99, 'z': 58.61}, {'x': 6674.57, 'y': 1776.11, 'z': 58.63}, {'x': 6674.97, 'y': 1775.23, 'z': 58.65}, {'x': 6675.37, 'y': 1774.32, 'z': 58.67}]",NONE,NONE
,56226971,VEHICLE,"[{'x': 6687.38, 'y': 1705.7, 'z': 59.07}, {'x': 6698.63, 'y': 1709.12, 'z': 59.59}]","[{'x': 6690.12, 'y': 1701.37, 'z': 59.06}, {'x': 6700.69, 'y': 1705.57, 'z': 59.61}]",DOUBLE_SOLID_YELLOW,NONE
,56226973,VEHICLE,"[{'x': 6679.1, 'y': 1780.34, 'z': 58.58}, {'x': 6678.47, 'y': 1781.76, 'z': 58.57}, {'x': 6676.41, 'y': 1786.27, 'z': 58.46}, {'x': 6676.0, 'y': 1787.27, 'z': 58.44}, {'x': 6675.68, 'y': 1788.15, 'z': 58.42}, {'x': 6675.44, 'y': 1789.03, 'z': 58.4}, {'x': 6675.26, 'y': 1789.85, 'z': 58.38}, {'x': 6675.14, 'y': 1790.62, 'z': 58.37}, {'x': 6675.09, 'y': 1791.35, 'z': 58.36}, {'x': 6675.1, 'y': 1792.04, 'z': 58.34}, {'x': 6675.17, 'y': 1792.69, 'z': 58.32}, {'x': 6675.3, 'y': 1793.3, 'z': 58.3}, {'x': 6675.5, 'y': 1793.88, 'z': 58.29}, {'x': 6675.76, 'y': 1794.43, 'z': 58.28}, {'x': 6676.09, 'y': 1794.95, 'z': 58.28}, {'x': 6676.48, 'y': 1795.45, 'z': 58.27}, {'x': 6676.93, 'y': 1795.93, 'z': 58.25}, {'x': 6677.45, 'y': 1796.39, 'z': 58.24}, {'x': 6678.03, 'y': 1796.84, 'z': 58.23}, {'x': 6678.67, 'y': 1797.28, 'z': 58.21}, {'x': 6679.38, 'y': 1797.71, 'z': 58.2}, {'x': 6680.16, 'y': 1798.14, 'z': 58.18}, {'x': 6681.0, 'y': 1798.57, 'z': 58.16}, {'x': 6681.9, 'y': 1798.99, 'z': 58.15}, {'x': 6683.91, 'y': 1799.86, 'z': 58.09}, {'x': 6686.17, 'y': 1800.78, 'z': 58.03}, {'x': 6690.06, 'y': 1802.29, 'z': 58.0}]","[{'x': 6681.82, 'y': 1781.52, 'z': 58.57}, {'x': 6679.53, 'y': 1786.39, 'z': 58.43}, {'x': 6678.36, 'y': 1789.21, 'z': 58.37}, {'x': 6678.03, 'y': 1790.54, 'z': 58.33}, {'x': 6678.01, 'y': 1791.21, 'z': 58.32}, {'x': 6678.08, 'y': 1791.78, 'z': 58.31}, {'x': 6678.14, 'y': 1792.11, 'z': 58.3}, {'x': 6678.25, 'y': 1792.51, 'z': 58.28}, {'x': 6678.57, 'y': 1793.21, 'z': 58.24}, {'x': 6678.92, 'y': 1793.7, 'z': 58.21}, {'x': 6679.35, 'y': 1794.17, 'z': 58.19}, {'x': 6679.81, 'y': 1794.61, 'z': 58.17}, {'x': 6680.34, 'y': 1794.95, 'z': 58.17}, {'x': 6681.55, 'y': 1795.55, 'z': 58.17}, {'x': 6684.8, 'y': 1796.78, 'z': 58.09}, {'x': 6687.04, 'y': 1797.71, 'z': 58.03}, {'x': 6691.26, 'y': 1799.48, 'z': 57.94}]",NONE,NONE
,56226975,VEHICLE,"[{'x': 6730.1, 'y': 1727.89, 'z': 58.41}, {'x': 6716.87, 'y': 1721.96, 'z': 59.82}]","[{'x': 6728.37, 'y': 1730.95, 'z': 58.43}, {'x': 6716.34, 'y': 1725.5, 'z': 59.71}, {'x': 6715.0, 'y': 1724.98, 'z': 59.84}]",DOUBLE_SOLID_YELLOW,NONE
,56226976,VEHICLE,"[{'x': 6680.76, 'y': 1776.89, 'z': 58.65}, {'x': 6679.1, 'y': 1780.34, 'z': 58.58}]","[{'x': 6683.44, 'y': 1778.07, 'z': 58.64}, {'x': 6681.82, 'y': 1781.52, 'z': 58.57}]",SOLID_WHITE,NONE
,56226981,VEHICLE,"[{'x': 6713.55, 'y': 1703.06, 'z': 60.43}, {'x': 6713.06, 'y': 1704.03, 'z': 60.38}, {'x': 6712.34, 'y': 1705.43, 'z': 60.32}, {'x': 6711.83, 'y': 1706.31, 'z': 60.3}, {'x': 6711.12, 'y': 1707.82, 'z': 60.26}, {'x': 6710.88, 'y': 1708.5, 'z': 60.24}, {'x': 6710.61, 'y': 1709.52, 'z': 60.23}, {'x': 6710.51, 'y': 1710.47, 'z': 60.2}, {'x': 6710.42, 'y': 1711.52, 'z': 60.19}, {'x': 6710.24, 'y': 1712.6, 'z': 60.17}, {'x': 6710.13, 'y': 1713.59, 'z': 60.15}, {'x': 6710.11, 'y': 1714.51, 'z': 60.13}, {'x': 6710.16, 'y': 1715.34, 'z': 60.12}, {'x': 6710.28, 'y': 1716.11, 'z': 60.1}, {'x': 6710.47, 'y': 1716.82, 'z': 60.08}, {'x': 6710.73, 'y': 1717.46, 'z': 60.06}, {'x': 6711.04, 'y': 1718.05, 'z': 60.05}, {'x': 6711.4, 'y': 1718.58, 'z': 60.04}, {'x': 6711.81, 'y': 1719.06, 'z': 60.07}, {'x': 6712.27, 'y': 1719.5, 'z': 60.08}, {'x': 6712.77, 'y': 1719.91, 'z': 60.09}, {'x': 6713.3, 'y': 1720.27, 'z': 60.1}, {'x': 6713.87, 'y': 1720.61, 'z': 60.09}, {'x': 6714.44, 'y': 1720.87, 'z': 60.07}, {'x': 6715.11, 'y': 1721.14, 'z': 60.02}, {'x': 6715.71, 'y': 1721.44, 'z': 59.95}, {'x': 6716.36, 'y': 1721.74, 'z': 59.88}, {'x': 6716.87, 'y': 1721.96, 'z': 59.82}]","[{'x': 6717.84, 'y': 1704.7, 'z': 60.43}, {'x': 6717.13, 'y': 1706.12, 'z': 60.37}, {'x': 6716.05, 'y': 1708.35, 'z': 60.29}, {'x': 6715.59, 'y': 1709.33, 'z': 60.26}, {'x': 6715.1, 'y': 1710.33, 'z': 60.22}, {'x': 6714.7, 'y': 1711.16, 'z': 60.2}, {'x': 6714.46, 'y': 1712.01, 'z': 60.18}, {'x': 6714.32, 'y': 1712.89, 'z': 60.2}, {'x': 6714.4, 'y': 1713.69, 'z': 60.22}, {'x': 6714.52, 'y': 1714.57, 'z': 60.23}, {'x': 6714.75, 'y': 1715.38, 'z': 60.23}, {'x': 6715.11, 'y': 1716.16, 'z': 60.24}, {'x': 6715.59, 'y': 1716.89, 'z': 60.23}, {'x': 6716.22, 'y': 1717.58, 'z': 60.11}, {'x': 6717.07, 'y': 1718.12, 'z': 60.01}, {'x': 6718.0, 'y': 1718.72, 'z': 59.89}, {'x': 6718.81, 'y': 1719.04, 'z': 59.79}]",NONE,NONE
,56226995,VEHICLE,"[{'x': 6679.1, 'y': 1780.34, 'z': 58.58}, {'x': 6677.25, 'y': 1784.39, 'z': 58.52}, {'x': 6676.32, 'y': 1786.5, 'z': 58.46}, {'x': 6675.66, 'y': 1788.14, 'z': 58.42}, {'x': 6667.51, 'y': 1809.76, 'z': 58.39}, {'x': 6666.15, 'y': 1813.42, 'z': 58.55}]","[{'x': 6681.82, 'y': 1781.52, 'z': 58.57}, {'x': 6679.53, 'y': 1786.39, 'z': 58.43}, {'x': 6678.36, 'y': 1789.21, 'z': 58.37}, {'x': 6678.16, 'y': 1790.0, 'z': 58.34}, {'x': 6670.97, 'y': 1809.65, 'z': 58.29}, {'x': 6669.32, 'y': 1814.66, 'z': 58.48}]",NONE,NONE
,56226997,VEHICLE,"[{'x': 6663.32, 'y': 1812.43, 'z': 58.61}, {'x': 6663.74, 'y': 1810.83, 'z': 58.55}, {'x': 6677.99, 'y': 1775.6, 'z': 58.65}]","[{'x': 6660.51, 'y': 1811.43, 'z': 58.65}, {'x': 6661.12, 'y': 1809.89, 'z': 58.59}, {'x': 6675.37, 'y': 1774.32, 'z': 58.67}]",NONE,NONE
,56227003,VEHICLE,"[{'x': 6650.31, 'y': 1786.22, 'z': 58.27}, {'x': 6653.23, 'y': 1787.42, 'z': 58.28}, {'x': 6660.02, 'y': 1790.27, 'z': 58.36}, {'x': 6661.83, 'y': 1790.94, 'z': 58.37}, {'x': 6662.66, 'y': 1791.18, 'z': 58.37}, {'x': 6663.42, 'y': 1791.37, 'z': 58.38}, {'x': 6664.11, 'y': 1791.52, 'z': 58.38}, {'x': 6664.83, 'y': 1791.62, 'z': 58.38}, {'x': 6666.08, 'y': 1791.67, 'z': 58.38}, {'x': 6666.63, 'y': 1791.62, 'z': 58.38}, {'x': 6667.21, 'y': 1791.53, 'z': 58.38}, {'x': 6667.74, 'y': 1791.38, 'z': 58.37}, {'x': 6668.23, 'y': 1791.19, 'z': 58.37}, {'x': 6669.16, 'y': 1790.64, 'z': 58.36}, {'x': 6670.04, 'y': 1789.89, 'z': 58.36}, {'x': 6670.89, 'y': 1788.91, 'z': 58.38}, {'x': 6671.73, 'y': 1787.72, 'z': 58.4}, {'x': 6672.59, 'y': 1786.3, 'z': 58.43}, {'x': 6673.49, 'y': 1784.64, 'z': 58.48}, {'x': 6674.45, 'y': 1782.75, 'z': 58.53}, {'x': 6677.99, 'y': 1775.6, 'z': 58.65}]","[{'x': 6651.55, 'y': 1783.52, 'z': 58.23}, {'x': 6661.81, 'y': 1787.63, 'z': 58.35}, {'x': 6664.03, 'y': 1788.42, 'z': 58.36}, {'x': 6664.6, 'y': 1788.53, 'z': 58.36}, {'x': 6665.28, 'y': 1788.59, 'z': 58.37}, {'x': 6666.4, 'y': 1788.57, 'z': 58.36}, {'x': 6666.98, 'y': 1788.49, 'z': 58.35}, {'x': 6667.7, 'y': 1788.23, 'z': 58.35}, {'x': 6667.92, 'y': 1788.07, 'z': 58.35}, {'x': 6668.1, 'y': 1787.98, 'z': 58.35}, {'x': 6668.62, 'y': 1787.58, 'z': 58.36}, {'x': 6669.15, 'y': 1787.12, 'z': 58.38}, {'x': 6669.29, 'y': 1786.96, 'z': 58.38}, {'x': 6669.42, 'y': 1786.73, 'z': 58.39}, {'x': 6669.64, 'y': 1786.42, 'z': 58.4}, {'x': 6670.69, 'y': 1784.37, 'z': 58.45}, {'x': 6672.66, 'y': 1780.2, 'z': 58.53}, {'x': 6675.37, 'y': 1774.32, 'z': 58.67}]",NONE,NONE
,56227034,VEHICLE,"[{'x': 6677.99, 'y': 1775.6, 'z': 58.65}, {'x': 6675.57, 'y': 1780.71, 'z': 58.55}, {'x': 6673.97, 'y': 1783.97, 'z': 58.5}, {'x': 6672.97, 'y': 1785.88, 'z': 58.45}, {'x': 6672.49, 'y': 1786.75, 'z': 58.43}, {'x': 6672.01, 'y': 1787.57, 'z': 58.41}, {'x': 6671.54, 'y': 1788.34, 'z': 58.39}, {'x': 6671.07, 'y': 1789.06, 'z': 58.38}, {'x': 6670.59, 'y': 1789.72, 'z': 58.36}, {'x': 6670.12, 'y': 1790.33, 'z': 58.35}, {'x': 6669.64, 'y': 1790.89, 'z': 58.36}, {'x': 6669.15, 'y': 1791.4, 'z': 58.37}, {'x': 6668.65, 'y': 1791.86, 'z': 58.38}, {'x': 6668.13, 'y': 1792.27, 'z': 58.38}, {'x': 6667.61, 'y': 1792.63, 'z': 58.39}, {'x': 6667.06, 'y': 1792.94, 'z': 58.39}, {'x': 6666.5, 'y': 1793.2, 'z': 58.39}, {'x': 6665.91, 'y': 1793.41, 'z': 58.4}, {'x': 6665.3, 'y': 1793.57, 'z': 58.41}, {'x': 6664.66, 'y': 1793.68, 'z': 58.42}, {'x': 6663.99, 'y': 1793.75, 'z': 58.42}, {'x': 6663.29, 'y': 1793.76, 'z': 58.43}, {'x': 6662.56, 'y': 1793.73, 'z': 58.44}, {'x': 6661.79, 'y': 1793.65, 'z': 58.44}, {'x': 6660.98, 'y': 1793.52, 'z': 58.44}, {'x': 6660.13, 'y': 1793.35, 'z': 58.43}, {'x': 6659.24, 'y': 1793.12, 'z': 58.42}, {'x': 6658.3, 'y': 1792.86, 'z': 58.41}, {'x': 6657.32, 'y': 1792.54, 'z': 58.4}, {'x': 6656.28, 'y': 1792.18, 'z': 58.39}, {'x': 6655.19, 'y': 1791.77, 'z': 58.38}, {'x': 6654.04, 'y': 1791.32, 'z': 58.37}, {'x': 6652.84, 'y': 1790.82, 'z': 58.37}, {'x': 6651.58, 'y': 1790.28, 'z': 58.36}, {'x': 6648.87, 'y': 1789.07, 'z': 58.34}]","[{'x': 6680.76, 'y': 1776.89, 'z': 58.65}, {'x': 6677.66, 'y': 1783.53, 'z': 58.54}, {'x': 6676.27, 'y': 1786.43, 'z': 58.46}, {'x': 6675.37, 'y': 1788.21, 'z': 58.42}, {'x': 6674.92, 'y': 1789.05, 'z': 58.4}, {'x': 6674.03, 'y': 1790.62, 'z': 58.39}, {'x': 6673.58, 'y': 1791.36, 'z': 58.37}, {'x': 6673.13, 'y': 1792.07, 'z': 58.36}, {'x': 6672.67, 'y': 1792.73, 'z': 58.36}, {'x': 6672.2, 'y': 1793.37, 'z': 58.36}, {'x': 6671.72, 'y': 1793.97, 'z': 58.37}, {'x': 6671.23, 'y': 1794.53, 'z': 58.37}, {'x': 6670.73, 'y': 1795.05, 'z': 58.37}, {'x': 6670.21, 'y': 1795.54, 'z': 58.38}, {'x': 6669.68, 'y': 1796.0, 'z': 58.4}, {'x': 6669.13, 'y': 1796.41, 'z': 58.41}, {'x': 6668.55, 'y': 1796.79, 'z': 58.42}, {'x': 6667.96, 'y': 1797.13, 'z': 58.42}, {'x': 6667.35, 'y': 1797.43, 'z': 58.42}, {'x': 6666.71, 'y': 1797.7, 'z': 58.42}, {'x': 6666.04, 'y': 1797.92, 'z': 58.43}, {'x': 6665.35, 'y': 1798.11, 'z': 58.43}, {'x': 6664.63, 'y': 1798.26, 'z': 58.44}, {'x': 6663.87, 'y': 1798.36, 'z': 58.44}, {'x': 6663.08, 'y': 1798.43, 'z': 58.44}, {'x': 6662.26, 'y': 1798.45, 'z': 58.44}, {'x': 6661.41, 'y': 1798.44, 'z': 58.44}, {'x': 6660.51, 'y': 1798.38, 'z': 58.42}, {'x': 6659.57, 'y': 1798.28, 'z': 58.4}, {'x': 6658.6, 'y': 1798.14, 'z': 58.39}, {'x': 6657.58, 'y': 1797.96, 'z': 58.37}, {'x': 6656.52, 'y': 1797.73, 'z': 58.34}, {'x': 6655.41, 'y': 1797.46, 'z': 58.32}, {'x': 6654.25, 'y': 1797.15, 'z': 58.32}, {'x': 6653.05, 'y': 1796.79, 'z': 58.32}, {'x': 6651.79, 'y': 1796.39, 'z': 58.31}, {'x': 6650.48, 'y': 1795.95, 'z': 58.3}, {'x': 6649.53, 'y': 1795.61, 'z': 58.3}, {'x': 6646.25, 'y': 1794.3, 'z': 58.27}]",NONE,NONE
,56227053,BIKE,"[{'x': 6679.1, 'y': 1780.34, 'z': 58.58}, {'x': 6677.29, 'y': 1785.03, 'z': 58.49}, {'x': 6676.17, 'y': 1788.05, 'z': 58.42}, {'x': 6675.53, 'y': 1790.4, 'z': 58.37}, {'x': 6669.32, 'y': 1814.66, 'z': 58.48}]","[{'x': 6681.82, 'y': 1781.52, 'z': 58.57}, {'x': 6679.53, 'y': 1786.39, 'z': 58.43}, {'x': 6678.36, 'y': 1789.21, 'z': 58.37}, {'x': 6678.1, 'y': 1789.97, 'z': 58.34}, {'x': 6670.52, 'y': 1815.05, 'z': 58.53}]",NONE,NONE
